"","mean.ino1","mean.ino10","mean.ino11","mean.ino2","mean.ino3","mean.ino4","mean.ino5","mean.ino6","mean.ino7","mean.ino8","mean.ino9","support.ino1","support.ino10","support.ino11","support.ino2","support.ino3","support.ino4","support.ino5","support.ino6","support.ino7","support.ino8","support.ino9","supportNeg.ino1","supportNeg.ino10","supportNeg.ino11","supportNeg.ino2","supportNeg.ino3","supportNeg.ino4","supportNeg.ino5","supportNeg.ino6","supportNeg.ino7","supportNeg.ino8","supportNeg.ino9"
"1",28.980518886984,3.09481424650712,-1.70499721729766,28.6091019925812,29.4489591560829,28.7008442321731,28.1282824549376,27.9625097216806,-6.1662533868921,-7.47722796443274,11.018382689491,0.976666666666667,0.612222222222222,0.436666666666667,0.988888888888889,0.982222222222222,0.972222222222222,0.98,0.978888888888889,0.254444444444444,0.202222222222222,0.846666666666667,0.0233333333333333,0.387777777777778,0.563333333333333,0.0111111111111111,0.0177777777777778,0.0277777777777778,0.02,0.0211111111111111,0.745555555555556,0.797777777777778,0.153333333333333
"2",0.294949198795293,0.429807638736952,-0.209170876619364,0.305195883377159,0.318851108139244,0.327090595329482,0.358003069368608,0.315543171006223,0.41136021184336,0.97023630940189,0.045774696500936,0.664444444444444,0.797777777777778,0.364444444444444,0.655555555555556,0.662222222222222,0.676666666666667,0.687777777777778,0.664444444444444,0.813333333333333,0.98,0.546666666666667,0.335555555555556,0.202222222222222,0.635555555555556,0.344444444444444,0.337777777777778,0.323333333333333,0.312222222222222,0.335555555555556,0.186666666666667,0.02,0.453333333333333
"3",-0.0169774145580804,-0.0255237126170591,-0.0335828676657193,-0.0184458218934822,-0.0209030726288685,-0.0198011731836498,-0.0190005754640847,-0.0215148278651619,0.00631399858869021,-0.0270580004152731,-0.032562147720177,0.42,0.296666666666667,0.227777777777778,0.404444444444444,0.413333333333333,0.4,0.41,0.412222222222222,0.558888888888889,0.262222222222222,0.236666666666667,0.58,0.703333333333333,0.772222222222222,0.595555555555556,0.586666666666667,0.6,0.59,0.587777777777778,0.441111111111111,0.737777777777778,0.763333333333333
"4",-0.0117333261417391,-0.00274697333488017,0.0131826542740133,-0.0113597323265386,-0.0116568358602974,-0.0116218585769218,-0.0113299039812396,-0.0112169653260926,0.00687269357208971,0.0032710301615195,-0.00228748164376428,0.191111111111111,0.381111111111111,0.994444444444444,0.186666666666667,0.187777777777778,0.216666666666667,0.201111111111111,0.201111111111111,0.922222222222222,0.756666666666667,0.401111111111111,0.808888888888889,0.618888888888889,0.00555555555555556,0.813333333333333,0.812222222222222,0.783333333333333,0.798888888888889,0.798888888888889,0.0777777777777778,0.243333333333333,0.598888888888889
"5",-3.84925152368546,-0.91781690543421,-0.433287196668912,-3.80552059877518,-3.91247965216667,-3.84744545533236,-3.78065082315575,-3.70501579641267,-0.0354108497884926,-0.000790801318080257,-1.88860801398211,0.00777777777777778,0.22,0.372222222222222,0.00777777777777778,0.00555555555555556,0.0111111111111111,0.00666666666666667,0.00666666666666667,0.48,0.484444444444444,0.0588888888888889,0.992222222222222,0.78,0.627777777777778,0.992222222222222,0.994444444444444,0.988888888888889,0.993333333333333,0.993333333333333,0.52,0.515555555555556,0.941111111111111
"6",-0.815811794801323,0.45935534994925,0.210782131264985,-0.806871808366961,-0.851109708320178,-0.820389959224444,-0.80631615344768,-0.811926474853489,0.672400462464757,0.49163945617642,-0.0400189561651174,0.144444444444444,0.882222222222222,0.688888888888889,0.165555555555556,0.141111111111111,0.158888888888889,0.154444444444444,0.147777777777778,0.962222222222222,0.903333333333333,0.496666666666667,0.855555555555556,0.117777777777778,0.311111111111111,0.834444444444444,0.858888888888889,0.841111111111111,0.845555555555556,0.852222222222222,0.0377777777777778,0.0966666666666667,0.503333333333333
"7",-0.00678809873104109,0.00106315160232133,0.0022580973229968,-0.00676833186133458,-0.00684895955372395,-0.00604259137486409,-0.00616143492318484,-0.00658839768447541,0.00447973582026186,0.00821992398569059,0.00242853496671864,0.363333333333333,0.542222222222222,0.564444444444444,0.363333333333333,0.351111111111111,0.358888888888889,0.383333333333333,0.352222222222222,0.673333333333333,0.786666666666667,0.582222222222222,0.636666666666667,0.457777777777778,0.435555555555556,0.636666666666667,0.648888888888889,0.641111111111111,0.616666666666667,0.647777777777778,0.326666666666667,0.213333333333333,0.417777777777778
