"","mean.ser1","mean.ser2","support.ser1","support.ser2","supportNeg.ser1","supportNeg.ser2"
"1",-123.35239408626,125.313980749327,0.0533333333333333,0.948666666666667,0.946666666666667,0.0513333333333333
"2",-2.35874241343647,2.58866534735485,0.29,0.703333333333333,0.71,0.296666666666667
"3",0.822877458307243,-0.826980177247974,0.917333333333333,0.092,0.0826666666666667,0.908
"4",0.0481559569754059,-0.0503222603877209,0.934,0.0593333333333333,0.066,0.940666666666667
"5",14.6970100791687,-15.0359067995337,0.954666666666667,0.0453333333333333,0.0453333333333333,0.954666666666667
"6",-10.7255146144903,11.1279942207653,0.00333333333333333,0.998666666666667,0.996666666666667,0.00133333333333333
"7",0.156080695957986,-0.159704052671331,0.948666666666667,0.044,0.0513333333333333,0.956
