"","mean.tul1","mean.tul10","mean.tul11","mean.tul12","mean.tul13","mean.tul14","mean.tul15","mean.tul16","mean.tul17","mean.tul18","mean.tul19","mean.tul2","mean.tul20","mean.tul21","mean.tul22","mean.tul23","mean.tul24","mean.tul25","mean.tul26","mean.tul27","mean.tul28","mean.tul29","mean.tul3","mean.tul30","mean.tul31","mean.tul32","mean.tul33","mean.tul34","mean.tul35","mean.tul36","mean.tul37","mean.tul38","mean.tul39","mean.tul4","mean.tul40","mean.tul41","mean.tul42","mean.tul43","mean.tul44","mean.tul45","mean.tul46","mean.tul47","mean.tul48","mean.tul49","mean.tul5","mean.tul50","mean.tul51","mean.tul52","mean.tul6","mean.tul7","mean.tul8","mean.tul9","support.tul1","support.tul10","support.tul11","support.tul12","support.tul13","support.tul14","support.tul15","support.tul16","support.tul17","support.tul18","support.tul19","support.tul2","support.tul20","support.tul21","support.tul22","support.tul23","support.tul24","support.tul25","support.tul26","support.tul27","support.tul28","support.tul29","support.tul3","support.tul30","support.tul31","support.tul32","support.tul33","support.tul34","support.tul35","support.tul36","support.tul37","support.tul38","support.tul39","support.tul4","support.tul40","support.tul41","support.tul42","support.tul43","support.tul44","support.tul45","support.tul46","support.tul47","support.tul48","support.tul49","support.tul5","support.tul50","support.tul51","support.tul52","support.tul6","support.tul7","support.tul8","support.tul9","mean.tul1.1","mean.tul10.1","mean.tul11.1","mean.tul12.1","mean.tul13.1","mean.tul14.1","mean.tul15.1","mean.tul16.1","mean.tul17.1","mean.tul18.1","mean.tul19.1","mean.tul2.1","mean.tul20.1","mean.tul21.1","mean.tul22.1","mean.tul23.1","mean.tul24.1","mean.tul25.1","mean.tul26.1","mean.tul27.1","mean.tul28.1","mean.tul29.1","mean.tul3.1","mean.tul30.1","mean.tul31.1","mean.tul32.1","mean.tul33.1","mean.tul34.1","mean.tul35.1","mean.tul36.1","mean.tul37.1","mean.tul38.1","mean.tul39.1","mean.tul4.1","mean.tul40.1","mean.tul41.1","mean.tul42.1","mean.tul43.1","mean.tul44.1","mean.tul45.1","mean.tul46.1","mean.tul47.1","mean.tul48.1","mean.tul49.1","mean.tul5.1","mean.tul50.1","mean.tul51.1","mean.tul52.1","mean.tul6.1","mean.tul7.1","mean.tul8.1","mean.tul9.1","support.tul1.1","support.tul10.1","support.tul11.1","support.tul12.1","support.tul13.1","support.tul14.1","support.tul15.1","support.tul16.1","support.tul17.1","support.tul18.1","support.tul19.1","support.tul2.1","support.tul20.1","support.tul21.1","support.tul22.1","support.tul23.1","support.tul24.1","support.tul25.1","support.tul26.1","support.tul27.1","support.tul28.1","support.tul29.1","support.tul3.1","support.tul30.1","support.tul31.1","support.tul32.1","support.tul33.1","support.tul34.1","support.tul35.1","support.tul36.1","support.tul37.1","support.tul38.1","support.tul39.1","support.tul4.1","support.tul40.1","support.tul41.1","support.tul42.1","support.tul43.1","support.tul44.1","support.tul45.1","support.tul46.1","support.tul47.1","support.tul48.1","support.tul49.1","support.tul5.1","support.tul50.1","support.tul51.1","support.tul52.1","support.tul6.1","support.tul7.1","support.tul8.1","support.tul9.1"
"tul1",1,-0.031726888623176,0.0534500889633271,0.0433888062107558,0.0368036685415565,-0.0241209850845284,-0.0103825874803192,0.00178211789833703,0.0105178019620701,-0.0693509380005737,0.0337250295553837,0.0535214912925983,-0.0229907639395596,-0.0242775603428717,0.0106630603700322,-0.027211056309345,0.0360739107523181,0.0398941629928376,0.00319328754691857,-0.0638323409230623,-0.0276990939254663,0.00113920747437353,0.0428633748953332,0.00838715267753397,0.00603764049697166,0.00790634918609946,-0.0341979040525883,-0.0313202974392011,0.0142216104136677,-0.00406673976830308,-0.0117623294939872,-0.0195410713429279,0.0391288614982944,0.0538878779500569,0.0468477429519052,-0.0237099132096501,-0.057960029677512,-0.0615759814660813,0.0240666706254066,-0.0518728627977891,-0.00104031996576807,-0.0525795146956825,-0.0714792400943272,-0.00666176034285603,0.0569272786018699,-0.00528403358860419,-0.0851979643752449,0.0191452802554825,0.0742567730056892,-0.0331927774057378,0.100103230139303,0.0304369286330046,1,0.481333333333333,0.522666666666667,0.517333333333333,0.514666666666667,0.485333333333333,0.490666666666667,0.501333333333333,0.506666666666667,0.456,0.522666666666667,0.528,0.490666666666667,0.478666666666667,0.502666666666667,0.484,0.513333333333333,0.52,0.501333333333333,0.469333333333333,0.48,0.5,0.522666666666667,0.502666666666667,0.504,0.504,0.481333333333333,0.476,0.513333333333333,0.497333333333333,0.485333333333333,0.494666666666667,0.52,0.526666666666667,0.52,0.476,0.457333333333333,0.453333333333333,0.52,0.464,0.504,0.469333333333333,0.456,0.492,0.522666666666667,0.494666666666667,0.445333333333333,0.514666666666667,0.536,0.48,0.541333333333333,0.518666666666667,1,-0.044268558651126,0.0660476366144991,0.0296331699859413,-0.0276130934066212,-0.0149326682226655,0.0127239279340848,-0.05138333839644,0.0109002733184719,-0.0983495202249748,0.0181397521201614,0.0735223136054543,-0.068542000675664,0.0174746412781453,0.0174924378134307,-0.00632788169563433,0.0470712371347937,-0.0281517192886675,-0.0512785635185341,-0.0123019026551196,-0.0279895300621265,0.00393848412155223,0.103860993360117,-0.0247448953282257,-0.0195062108812559,0.0148454942647087,0.0491992366077143,0.0344960772217192,0.0241706521335754,-0.00716029106891615,-0.0183044197982827,0.0135073704195308,0.0301876323543115,0.0126891726845125,-0.0402329076114222,0.0339759321247391,-0.0282210199394929,-0.0397783436224836,-0.0123683806493633,0.0297099485190887,0.00795290302780185,-0.0643847937963896,0.0343360031762982,-0.032274944116193,-0.0223121347404994,0.0163495533948308,-0.0527535719705594,-0.00111529952126312,-0.0321646207301792,0.031272437664343,0.00768209475039063,-0.0333534928136955,1,0.476,0.541333333333333,0.517333333333333,0.493333333333333,0.501333333333333,0.501333333333333,0.474666666666667,0.497333333333333,0.442666666666667,0.512,0.534666666666667,0.465333333333333,0.516,0.516,0.492,0.526666666666667,0.493333333333333,0.468,0.494666666666667,0.485333333333333,0.508,0.554666666666667,0.48,0.497333333333333,0.506666666666667,0.534666666666667,0.526666666666667,0.517333333333333,0.493333333333333,0.488,0.505333333333333,0.518666666666667,0.512,0.472,0.522666666666667,0.490666666666667,0.470666666666667,0.493333333333333,0.528,0.490666666666667,0.473333333333333,0.522666666666667,0.478666666666667,0.488,0.510666666666667,0.469333333333333,0.492,0.482666666666667,0.513333333333333,0.508,0.489333333333333
"tul10",-0.031726888623176,1,0.0946475656927552,0.102858450855963,0.0966751158788456,-0.0252739849210439,0.0263395723568129,-0.0488872065792637,-0.0284685806558956,-0.0565617563842127,0.0520096564235378,0.0305179727078775,-0.00115163359040144,0.0175079092429606,-0.0475171154124589,-0.039279819739712,-0.0146283188786515,0.0241706718675154,0.00888584131817249,0.0181667236282685,-0.00430516865491753,0.0184900753015186,0.0614631736326477,0.0110737043490429,0.00108107383487023,0.067179635300237,0.00906464037621208,0.0365783439260861,0.0670124303373862,0.0623838510952115,-0.00975619316361353,-0.0263566530239361,-0.00252110526894538,0.0298887755816416,0.00957430074286086,0.0375533740095161,-0.00712540200464988,-0.0467142662285509,-0.0045407094084913,-0.0556518503336153,-0.0262539568335745,-0.0563969260493646,0.00137756265310537,-0.0783003240900695,-0.043055617389252,0.0143646097937541,0.0137421930598793,-0.0093838103805583,0.0165744011105245,0.0458915581622334,0.0901913807095586,0.0808409971202157,0.481333333333333,1,0.550666666666667,0.564,0.549333333333333,0.489333333333333,0.516,0.476,0.481333333333333,0.472,0.528,0.510666666666667,0.506666666666667,0.517333333333333,0.474666666666667,0.482666666666667,0.486666666666667,0.517333333333333,0.506666666666667,0.514666666666667,0.498666666666667,0.506666666666667,0.538666666666667,0.501333333333333,0.5,0.529333333333333,0.498666666666667,0.517333333333333,0.534666666666667,0.553333333333333,0.497333333333333,0.485333333333333,0.5,0.512,0.509333333333333,0.513333333333333,0.5,0.476,0.502666666666667,0.476,0.490666666666667,0.466666666666667,0.509333333333333,0.454666666666667,0.478666666666667,0.510666666666667,0.504,0.486666666666667,0.509333333333333,0.521333333333333,0.549333333333333,0.537333333333333,-0.044268558651126,1,0.0553208304376968,0.0751326260037203,0.0885415077047847,-0.0204108967201642,-0.00193762254573937,-0.0561587809142651,-0.0556729548826471,-0.0403472528758665,-0.067005473182073,0.00581507405896901,-0.0388696625521945,-0.0701914502246125,-0.0901405691816956,0.0222959949974986,-0.0340818004013094,0.0208256729774484,0.0391277581245727,0.0331621774295361,0.00445059292589904,0.00442400292611412,-0.0236850007722754,-0.0321103668975704,-0.0212046988108416,0.0154866724587994,-0.0176826050874224,-0.0317597156076468,-0.0117462980611152,-0.0808621568035727,0.0716652099475993,-0.00905225533883986,0.0142614271601943,0.0356298048151532,0.0679004494845682,-0.00265693842196418,0.0112937986699225,0.0204676270588007,-0.0237608966245656,0.0678725219092969,0.0141660505739338,0.0196616304925638,0.00347840741216585,0.00599173923001507,-0.0120818443598376,-0.0240293065156491,0.0104647666712876,-0.011718091006653,0.0310745168751399,-0.00808641579180838,0.0571806994618485,0.0931925199598262,0.476,1,0.52,0.536,0.544,0.488,0.497333333333333,0.478666666666667,0.473333333333333,0.478666666666667,0.461333333333333,0.498666666666667,0.478666666666667,0.462666666666667,0.446666666666667,0.510666666666667,0.489333333333333,0.514666666666667,0.526666666666667,0.518666666666667,0.501333333333333,0.494666666666667,0.488,0.48,0.485333333333333,0.504,0.484,0.486666666666667,0.502666666666667,0.462666666666667,0.537333333333333,0.489333333333333,0.506666666666667,0.529333333333333,0.534666666666667,0.496,0.508,0.513333333333333,0.488,0.537333333333333,0.506666666666667,0.508,0.497333333333333,0.506666666666667,0.492,0.48,0.502666666666667,0.5,0.522666666666667,0.496,0.522666666666667,0.553333333333333
"tul11",0.0534500889633271,0.0946475656927552,1,0.129966193262959,0.131920184050166,-0.0623139243953123,-0.0108459297968468,-0.0295025580161584,-0.0252985644709432,-0.0602353895816748,-0.0408214243304257,0.0527953576912035,-0.0412809682832414,-0.013469200164509,-0.0587192056121559,-0.0157773376486586,-0.0446189970660262,0.0096819086077672,-0.00373914317305833,-0.0447061691619609,0.0236676825942225,0.0488984739548446,-0.0112537668684517,0.0292482002683657,0.0131590323267498,0.0671947004804275,0.0301765556616919,0.0333151922765387,0.032225517650263,0.0228284910734263,0.00189720783193749,-0.00856873635918608,-0.0250251843541528,-0.0158683327896148,-0.0243939944213989,-0.0025051719752099,-0.00776195838704404,-0.0384337052595227,-0.00889764493794657,-0.0330744544809956,-0.011196099503362,-0.00209214328369876,0.0221288908380486,-0.0269975154573077,-0.0659825662352477,0.00184406105974752,-0.0188186484403447,0.0660173494110592,-0.021867602220951,0.0245788554312261,0.12613961140881,0.138169219353203,0.522666666666667,0.550666666666667,1,0.573333333333333,0.569333333333333,0.464,0.494666666666667,0.485333333333333,0.484,0.465333333333333,0.473333333333333,0.528,0.473333333333333,0.488,0.465333333333333,0.492,0.474666666666667,0.505333333333333,0.486666666666667,0.474666666666667,0.52,0.526666666666667,0.498666666666667,0.514666666666667,0.505333333333333,0.536,0.522666666666667,0.517333333333333,0.516,0.514666666666667,0.502666666666667,0.485333333333333,0.485333333333333,0.490666666666667,0.484,0.506666666666667,0.490666666666667,0.478666666666667,0.493333333333333,0.481333333333333,0.494666666666667,0.494666666666667,0.510666666666667,0.478666666666667,0.472,0.5,0.496,0.538666666666667,0.48,0.514666666666667,0.568,0.576,0.0660476366144991,0.0553208304376968,1,0.0909748967649566,0.0484800508483281,-0.0885190530063324,-0.047405540095104,-0.0906492576441336,-0.0567901350282475,-0.0899442141993122,0.0141506512012208,0.0315856279082572,-0.0639170172689897,-0.0467647702340307,-0.0631541041846682,0.0249608296562664,0.0372274064869668,0.000875651454314982,-0.0351743886612819,-0.0173659684437292,-0.0511406751875943,-0.0235493907219498,0.05634554780637,0.0524574090858886,-0.0100777751165432,0.0251936674961673,0.0193156577386421,0.0507778438954694,0.0343737862924448,-0.00157858528954048,0.0386335773384418,0.00451045970830645,-0.0184237879402208,-0.0246571042426783,-0.00498918484210397,-0.0115674857346899,-0.0779509153308375,0.0194246678642639,-0.038324353320109,0.0107809487369355,-0.0186327614668326,-0.00119991319114671,-0.00130698901041176,-0.0183406903808044,-0.0183343629439311,-0.0291958820144801,-0.0404751105435544,0.0170405748834066,0.0231181132770328,0.0241532585346959,0.0215593955170791,0.115061569407322,0.541333333333333,0.52,1,0.537333333333333,0.521333333333333,0.452,0.468,0.442666666666667,0.46,0.453333333333333,0.509333333333333,0.514666666666667,0.468,0.473333333333333,0.458666666666667,0.516,0.524,0.501333333333333,0.477333333333333,0.497333333333333,0.477333333333333,0.484,0.54,0.529333333333333,0.489333333333333,0.512,0.510666666666667,0.521333333333333,0.521333333333333,0.497333333333333,0.513333333333333,0.505333333333333,0.488,0.489333333333333,0.502666666666667,0.498666666666667,0.452,0.514666666666667,0.482666666666667,0.510666666666667,0.492,0.493333333333333,0.496,0.492,0.488,0.48,0.478666666666667,0.506666666666667,0.517333333333333,0.506666666666667,0.505333333333333,0.573333333333333
"tul12",0.0433888062107558,0.102858450855963,0.129966193262959,1,0.117142799957827,-0.0336422081088477,-0.053775529590809,-0.0185293300199269,-0.0873684728525715,-0.103225690188903,-0.0581732858068894,0.0325102172776634,0.0043497606520676,0.0180634482548117,-0.00940127424617333,-0.0400368942928689,0.0160166565881237,-0.056655342551562,-0.00671891751270416,-0.0537340348117857,0.0351315312213461,0.0121269044573079,0.084097327367301,0.0187074619220359,0.0899523065570133,-0.0290731702969136,-0.00623073206577718,-0.00676546453102011,0.105505881291129,-0.0365491918270603,0.0535221755519837,-0.00775194115719532,-0.00480048198891152,0.0117200967644887,0.00117388995162949,0.0305434579326699,0.0506673781678582,-0.0429989287747967,-0.0505731085395258,-0.0399734736063174,0.0402101195004309,-0.00161941116738078,0.00572710923545922,0.00256133024403413,-0.0167633661933638,0.0500111656925021,-0.0117407597862004,0.0366406154866823,0.0283909296343212,0.0273636121032801,0.109802260074252,0.0763972968827085,0.517333333333333,0.564,0.573333333333333,1,0.565333333333333,0.470666666666667,0.468,0.493333333333333,0.450666666666667,0.442666666666667,0.470666666666667,0.514666666666667,0.5,0.518666666666667,0.493333333333333,0.472,0.506666666666667,0.461333333333333,0.497333333333333,0.466666666666667,0.521333333333333,0.502666666666667,0.549333333333333,0.514666666666667,0.546666666666667,0.490666666666667,0.494666666666667,0.493333333333333,0.557333333333333,0.482666666666667,0.518666666666667,0.489333333333333,0.502666666666667,0.510666666666667,0.506666666666667,0.524,0.524,0.482666666666667,0.476,0.486666666666667,0.522666666666667,0.497333333333333,0.502666666666667,0.501333333333333,0.488,0.521333333333333,0.496,0.518666666666667,0.516,0.509333333333333,0.558666666666667,0.528,0.0296331699859413,0.0751326260037203,0.0909748967649566,1,0.0361726880091524,-0.0630674503518809,0.000964495562032774,-0.0199555595922163,-0.0308284276287123,-0.0739474575678855,-0.0261070587513116,-0.0181069256690496,-0.0817167857325826,-0.0472990136471881,-0.0290193368059871,0.00591157362233065,-0.0253217049790097,-0.0278331828086189,-0.0596683992848869,-0.0235279013595132,-0.0307160908152964,-0.00193626446304352,-0.0165875590456729,0.000344934197865543,0.0361998475390554,0.0112713716864487,0.0508895859974264,0.0170302844501412,-0.0314906013964804,-0.00401429780166008,-0.0118021056433501,0.00310270387902015,0.00286343629446388,-0.00055202600628469,0.0236324316004619,0.00502335671046174,-0.00136554164205006,0.00452509734951601,0.00359060605862528,0.013901440922995,-0.011345051014565,-0.0148688434141793,0.0369085485436149,-0.0182897960959501,-0.00965799835045418,-0.00293059903600881,0.0321615052661112,-0.0564545579535211,-0.0239753216337946,-0.00862986369366482,0.0947368809566658,0.106165729367738,0.517333333333333,0.536,0.537333333333333,1,0.517333333333333,0.466666666666667,0.489333333333333,0.486666666666667,0.478666666666667,0.465333333333333,0.485333333333333,0.489333333333333,0.450666666666667,0.473333333333333,0.496,0.505333333333333,0.485333333333333,0.484,0.465333333333333,0.488,0.490666666666667,0.490666666666667,0.502666666666667,0.508,0.521333333333333,0.493333333333333,0.524,0.508,0.473333333333333,0.501333333333333,0.497333333333333,0.498666666666667,0.501333333333333,0.504,0.512,0.496,0.498666666666667,0.494666666666667,0.501333333333333,0.510666666666667,0.494666666666667,0.498666666666667,0.521333333333333,0.482666666666667,0.497333333333333,0.5,0.521333333333333,0.472,0.494666666666667,0.496,0.550666666666667,0.558666666666667
"tul13",0.0368036685415565,0.0966751158788456,0.131920184050166,0.117142799957827,1,-0.0572037120194561,-0.0273516965617682,-0.0223962731706884,0.0141577108774367,-0.0787747378885238,-0.000981370367172351,0.0329351613301709,-0.0323547015257366,-0.0535203510093063,-0.0673026866523265,-0.0354079818281365,0.00928220149686161,-0.011076483858997,0.0338984013216288,0.0393951094591569,0.0163115475346926,-0.0425819251719625,-0.004873246609645,0.00660799520632977,0.00681388802227341,0.0448493109348939,-0.0364160219011999,0.0530688291434891,-0.00856207926704362,-0.0179513489639342,-0.0318578809610688,-0.0855553409596424,-0.0512693599615813,-0.0335656416290409,-0.049392730504003,0.00978682651767829,0.0883622528196748,0.0110812321491186,-0.0400563536086598,0.0418190633436744,0.00225694611804447,0.0269321706365125,0.00450536717500108,-0.0385527032897708,-0.017209369536309,0.0295192609342858,-0.0417351424248469,-0.0308702732559036,-0.0332153960238312,0.0439361248684745,0.0821475004075673,0.106528690420276,0.514666666666667,0.549333333333333,0.569333333333333,0.565333333333333,1,0.469333333333333,0.490666666666667,0.481333333333333,0.508,0.448,0.5,0.518666666666667,0.492,0.473333333333333,0.466666666666667,0.48,0.497333333333333,0.496,0.522666666666667,0.518666666666667,0.506666666666667,0.484,0.493333333333333,0.505333333333333,0.504,0.533333333333333,0.476,0.537333333333333,0.497333333333333,0.488,0.482666666666667,0.453333333333333,0.472,0.488,0.468,0.506666666666667,0.553333333333333,0.501333333333333,0.469333333333333,0.528,0.498666666666667,0.510666666666667,0.501333333333333,0.489333333333333,0.485333333333333,0.512,0.482666666666667,0.48,0.486666666666667,0.521333333333333,0.544,0.557333333333333,-0.0276130934066212,0.0885415077047847,0.0484800508483281,0.0361726880091524,1,-0.0195690078812257,-0.0464749974720423,-0.0356688571958522,-0.0852477045772519,-0.107988292592644,-0.0360603132701073,-0.0187720157036306,0.017212209157144,-0.0349792475574417,-0.0106449174500206,-0.0214848110745134,0.00973486464343187,0.0187077197307744,0.000439344974459359,0.0240980175965949,-0.00295724823006648,-0.0142740480763621,0.02675414524647,-0.0535622599538129,0.0630396980882324,-0.0119229070302353,0.000563493063237419,0.0682869336927648,0.0434469425011194,-0.0137689241500052,-0.00902812949717099,0.0350876191517501,0.00440700981446846,-0.0146547818148665,-0.021526661809538,-0.000187473457228175,-0.0400388874775198,0.0285079432122363,0.0299372745915521,-0.0143489386070862,0.0439549379935426,0.0439543761132407,0.0149551566718847,-0.015498314036867,-0.00140635053704489,0.0566070510561557,-0.0175678756193029,-0.0424749059603875,-0.053855009265134,0.00955056654848368,0.0346834108444077,0.0571797281483045,0.493333333333333,0.544,0.521333333333333,0.517333333333333,1,0.490666666666667,0.465333333333333,0.473333333333333,0.450666666666667,0.446666666666667,0.476,0.484,0.501333333333333,0.486666666666667,0.502666666666667,0.486666666666667,0.508,0.510666666666667,0.494666666666667,0.510666666666667,0.508,0.489333333333333,0.516,0.470666666666667,0.533333333333333,0.482666666666667,0.501333333333333,0.530666666666667,0.514666666666667,0.488,0.496,0.512,0.504,0.508,0.493333333333333,0.5,0.481333333333333,0.508,0.512,0.489333333333333,0.529333333333333,0.528,0.501333333333333,0.485333333333333,0.5,0.529333333333333,0.497333333333333,0.477333333333333,0.472,0.5,0.514666666666667,0.541333333333333
"tul14",-0.0241209850845284,-0.0252739849210439,-0.0623139243953123,-0.0336422081088477,-0.0572037120194561,1,0.0662235710645999,0.0393397676253601,0.0637856045178499,-0.00672447313504361,0.0404115985489871,0.00393183893735994,0.134875746622445,0.0128510480063842,0.0992238065587355,0.0746703260264542,-0.000371267934986633,0.0727289283729875,0.00941453772029208,-0.017052739367936,-0.0261572720944939,0.0348933965106347,0.037373102234676,0.0126782461784522,0.028000997866909,0.0318458938168178,-0.0385053384335488,-0.0152833748436708,-0.00189050453310535,-0.00900128779778341,-0.0513816063372001,0.0119871578522275,-0.0550452486393998,0.053083857200652,-0.0404504111571379,-0.0565451381649875,-0.0611377943932752,-0.0337715951440239,-0.0296502669683214,-0.00984926020119777,-0.0128784038898874,-0.0120980473843147,-0.0798015335432653,-0.0609199474180005,0.0504618378815953,-0.0294707501612443,0.0272516331336412,-0.00640775949506179,-0.00164846837156436,0.0140123608883222,-0.0021495202302127,-0.0584560361074119,0.485333333333333,0.489333333333333,0.464,0.470666666666667,0.469333333333333,1,0.532,0.525333333333333,0.528,0.490666666666667,0.522666666666667,0.501333333333333,0.569333333333333,0.497333333333333,0.548,0.548,0.501333333333333,0.530666666666667,0.502666666666667,0.5,0.492,0.518666666666667,0.509333333333333,0.508,0.508,0.52,0.481333333333333,0.485333333333333,0.5,0.494666666666667,0.469333333333333,0.516,0.469333333333333,0.532,0.486666666666667,0.465333333333333,0.468,0.482666666666667,0.48,0.493333333333333,0.496,0.492,0.453333333333333,0.465333333333333,0.526666666666667,0.481333333333333,0.517333333333333,0.502666666666667,0.498666666666667,0.506666666666667,0.493333333333333,0.46,-0.0149326682226655,-0.0204108967201642,-0.0885190530063324,-0.0630674503518809,-0.0195690078812257,1,0.0866307171790432,0.134813350956591,0.121209105164613,0.137646169534833,0.0960001287355561,0.0126494073807806,0.128430670370853,0.0537132447014004,0.0545290141992705,0.0260890448910188,0.0197576043124987,-0.0123048373496436,-0.0192067093787318,-0.0182517280214513,0.0153492940409018,0.00907834726090815,-0.0520442283671179,0.017279676799906,-0.0459399823996338,-0.00179020193846793,0.0170763524536835,-0.0507254136259471,-0.0126605695891868,-0.0134433775510123,-0.0454910102993156,-0.00878690371293224,-0.0526093886849807,0.0061090060313051,-0.0176656771040887,0.0360659932998729,-0.0791581073239517,-0.0021041740260924,-0.0484821492602381,-0.0320627413262399,-0.0748075712672442,-0.0676209731770752,-0.0460492653152849,-0.0130625345390507,0.00772020427898136,-0.0262075834181949,-0.00927345432465767,0.0149972640098954,-0.0184275695840476,-0.0269759518185042,0.0100682389387314,-0.0574459418723735,0.501333333333333,0.488,0.452,0.466666666666667,0.490666666666667,1,0.552,0.572,0.564,0.565333333333333,0.546666666666667,0.504,0.569333333333333,0.530666666666667,0.524,0.517333333333333,0.506666666666667,0.488,0.494666666666667,0.485333333333333,0.509333333333333,0.506666666666667,0.469333333333333,0.509333333333333,0.470666666666667,0.493333333333333,0.504,0.470666666666667,0.492,0.497333333333333,0.48,0.497333333333333,0.462666666666667,0.504,0.488,0.518666666666667,0.456,0.497333333333333,0.469333333333333,0.476,0.461333333333333,0.454666666666667,0.474666666666667,0.496,0.5,0.489333333333333,0.5,0.509333333333333,0.488,0.489333333333333,0.505333333333333,0.461333333333333
"tul15",-0.0103825874803192,0.0263395723568129,-0.0108459297968468,-0.053775529590809,-0.0273516965617682,0.0662235710645999,1,0.0563334781159347,0.0471467906631062,0.00997580084283839,0.0867268343019069,-0.0292095590554343,0.0356747768043139,-0.0173105802508395,-0.04888053963227,0.0100408389226022,0.0775732248973377,0.0220263064730243,0.0479848371340682,0.0572385758815761,-0.00908405287466601,0.0851824858502615,0.0128957933877611,0.00179413284515593,0.00353640846641347,0.0266200861688746,-0.0276185381300214,0.00628957516815034,0.00454420576030855,0.0132137267130076,-0.0520305406575684,0.0183020370022459,-0.018351955760877,-0.0203385414166208,-0.0337091357420227,-0.04565532914036,-0.0332205773628164,-0.00589085302096132,-0.00143349646218369,0.0109949588054934,-0.0190841848874104,-0.0521176186627722,-0.0382740363710225,-0.0309170634673193,0.00602246677991495,-0.0183032851568584,-0.0164196418047743,-0.0210754200729364,-0.00470827415746773,-0.0076335234372527,0.0307403809952569,-0.024775814216653,0.490666666666667,0.516,0.494666666666667,0.468,0.490666666666667,0.532,1,0.532,0.525333333333333,0.494666666666667,0.548,0.474666666666667,0.52,0.493333333333333,0.470666666666667,0.498666666666667,0.54,0.516,0.514666666666667,0.521333333333333,0.493333333333333,0.552,0.510666666666667,0.498666666666667,0.502666666666667,0.518666666666667,0.476,0.506666666666667,0.493333333333333,0.517333333333333,0.464,0.497333333333333,0.496,0.481333333333333,0.48,0.468,0.48,0.504,0.5,0.509333333333333,0.472,0.466666666666667,0.476,0.48,0.506666666666667,0.492,0.489333333333333,0.486666666666667,0.493333333333333,0.489333333333333,0.512,0.476,0.0127239279340848,-0.00193762254573936,-0.047405540095104,0.000964495562032777,-0.0464749974720423,0.0866307171790432,1,0.0315323054423648,0.0558799124533436,0.0525803741259671,0.0427965127953616,-0.0274059089392491,0.0794915126062165,0.0344532457419018,-0.0419646232597855,-0.0499119709835429,-0.0100384013948873,-0.0421284592471595,0.0120256644121606,0.0231310447884369,-0.00253338509042305,0.029773298881298,-0.0594867740691181,0.00661061685198498,-0.0234329630301964,0.0657955302595513,0.0422558273349685,-0.0268005899666771,0.0266848265806749,0.0448814589943301,0.00110087550049877,0.0296558951546315,-0.00865751330502697,-0.0431337777315541,-0.036273199191373,0.0833090457135917,-0.0295835897714138,0.0471501002766734,-0.00636314992939099,-0.00850835938639253,0.00513661062150514,-0.0706711822897757,0.0104063702673669,0.0218829917587271,-0.000607737775092557,-0.0227018254301031,0.00328277358449329,-0.00735065231583364,-0.0115108638231676,0.0170309829483236,-0.0455950830443181,-0.0576191400760323,0.501333333333333,0.497333333333333,0.468,0.489333333333333,0.465333333333333,0.552,1,0.516,0.528,0.522666666666667,0.525333333333333,0.485333333333333,0.544,0.529333333333333,0.477333333333333,0.469333333333333,0.501333333333333,0.474666666666667,0.506666666666667,0.513333333333333,0.504,0.516,0.469333333333333,0.501333333333333,0.484,0.545333333333333,0.513333333333333,0.474666666666667,0.516,0.528,0.506666666666667,0.516,0.489333333333333,0.48,0.477333333333333,0.552,0.482666666666667,0.530666666666667,0.484,0.498666666666667,0.509333333333333,0.461333333333333,0.505333333333333,0.501333333333333,0.493333333333333,0.478666666666667,0.506666666666667,0.5,0.5,0.512,0.477333333333333,0.484
