Orc_genre	Orc_species	Fun_order	Fun_family	Fun_genus	Fun_species	GBAN	lat	lon	geneRegion	DOI	Title	Author	Origin	pubmed	number	Notes
Neottia	Neottia ovata 	Chaetothyriales	Herpotrichiellaceae	Exophiala		KJ188559	50.463889	14.610556	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Hypocreales				KJ188558	50.463889	14.610556	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188468	48.889167	17.531944	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188478	48.889167	17.531944	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Cantharellales	Tulasnellaceae			KJ188461	48.889167	17.531944	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188469	48.991944	17.906667	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Cantharellales	Tulasnellaceae			KJ188444	48.991944	17.906667	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 					KJ188556	48.991944	17.906667	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		Agaricomycetes
Neottia	Neottia ovata 	Helotiales	Leptodontidiaceae	Leptodontidium		KJ188555	48.991944	17.906667	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		Incertae sedis
Neottia	Neottia ovata 	Sebacinales				KJ188479	48.991944	17.906667	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188475	48.829167	17.539444	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Cantharellales	Tulasnellaceae			KJ188459	48.829167	17.539444	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Cantharellales	Ceratobasidiaceae			KJ188567	48.829167	17.539444	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188476	48.829167	17.539444	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Xylariales				KJ188568	48.829167	17.539444	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188475	48.821667	17.550556	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Cantharellales	Tulasnellaceae			KJ188457	48.821667	17.550556	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188497	48.821667	17.550556	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 					KJ188587	48.821667	17.550556	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		Pezizomycotina
Neottia	Neottia ovata 	Sebacinales				KJ188477	48.893333	18.229722	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Cantharellales	Tulasnellaceae			KJ188445	48.893333	18.229722	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Atheliales	Atheliaceae	Amphinema		KJ188571	48.893333	18.229722	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Helotiales				KJ188570	48.893333	18.229722	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 					KJ188569	48.893333	18.229722	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		Saccharomycetales
Neottia	Neottia ovata 	Chaetothyriales	Herpotrichiellaceae			KJ188572	48.893333	18.229722	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Chaetothyriales				KJ188573	48.893333	18.229722	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Capnodiales	Davidiellaceae			KJ188574	48.893333	18.229722	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188512	57.827778	18.841111	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188513	57.827778	18.841111	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 					KJ188600	57.827778	18.841111	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		Ascomycota
Neottia	Neottia ovata 	Sebacinales				KJ188509	58.238611	13.734444	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Cantharellales	Tulasnellaceae			KJ188460	58.238611	13.734444	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Helotiales	Ploettnerulaceae	Cadophora		KJ188599	58.238611	13.734444	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188510	58.238611	13.734444	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188465	50.062222	12.546389	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188466	50.062222	12.546389	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188467	50.062222	12.546389	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188473	49.078889	13.557222	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Cantharellales	Tulasnellaceae			KJ188452	49.078889	13.557222	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Atheliales	Atheliaceae	Tylospora		KJ188563	49.078889	13.557222	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 					KJ188564	49.078889	13.557222	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		Ascomycota
Neottia	Neottia ovata 	Helotiales	Calloriaceae	Tetracladium		KJ188565	49.078889	13.557222	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		Could be a Helotiales, not sure
Neottia	Neottia ovata 	Chaetothyriales	Herpotrichiellaceae			KJ188566	49.078889	13.557222	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188474	49.078889	13.557222	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188516	49.114722	13.624444	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Atheliales	Atheliaceae			KJ188606	49.114722	13.624444	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Chaetothyriales	Herpotrichiellaceae	Exophiala		KJ188607	49.114722	13.624444	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188517	49.114722	13.624444	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188518	49.114722	13.624444	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188519	49.114722	13.624444	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Eurotiales	Trichocomaceae	Penicillium		KJ188608	49.114722	13.624444	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188535	49.211944	13.341944	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Russulales	Russulaceae			KJ188613	49.211944	13.341944	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188532	49.211944	13.341944	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188533	49.211944	13.341944	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Cantharellales	Tulasnellaceae			KJ188455	49.211944	13.341944	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188536	49.211944	13.341944	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188537	49.211944	13.341944	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188538	49.211944	13.341944	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188539	49.211944	13.341944	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 					KJ188614	49.211944	13.341944	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		Agaricomycetes
Neottia	Neottia ovata 	Cantharellales	Tulasnellaceae			KJ188458	49.154722	13.332778	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 					KJ188615	49.154722	13.332778	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		Agaricomycetes
Neottia	Neottia ovata 	Sebacinales				KJ188547	49.154722	13.332778	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188545	49.154722	13.332778	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Filobasidiales				KJ188616	49.154722	13.332778	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188546	49.154722	13.332778	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188522	49.129167	13.658611	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188523	49.129167	13.658611	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188494	49.146667	13.53	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Helotiales	Calloriaceae	Tetracladium		KJ188584	49.146667	13.53	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188495	49.146667	13.53	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188496	49.146667	13.53	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Capnodiales	Davidiellaceae			KJ188586	49.146667	13.53	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Helotiales				KJ188585	49.146667	13.53	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Chaetothyriales	Herpotrichiellaceae	Exophiala		KJ188560	50.5475	14.375	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188472	50.5475	14.375	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 					KJ188562	50.5475	14.375	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		Pezizomycotina
Neottia	Neottia ovata 	Chaetothyriales				KJ188561	50.5475	14.375	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Sebacinales				KJ188480	48.830278	17.54	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
Neottia	Neottia ovata 	Cantharellales	Tulasnellaceae			KJ188456	48.830278	17.54	ITS1F, ITS4	doi: 10.1111/mec.13088	Two widespread green Neottia species (Orchidaceae) show mycorrhizal preference for Sebacinales in various habitats and ontogenetic stages. 	Těšitelová T Kotilínek M Jersáková J Joly FX Košnar J Tatarenko I Selosse MA 		25612936		
